outcome,auction,merchandise,device,country,ip,url,bidder_id_count
0.0,0.06326530612244897,1.0,0.08530612244897957,0.8640816326530613,0.02775510204081633,0.21428571428571427,70.0
0.0,0.7260466652242132,1.0,0.03658060144891338,0.16964715612983525,0.005786998027710755,0.1944695929211846,10312.0
0.0,0.1416682056017236,1.0,0.11495229301323485,0.5206648199445983,0.022197599261311173,0.9860634041243459,285.0
0.0,0.3,0.3,0.3,0.3,0.3,0.3,
0.0,0.3058431952662722,1.0,0.036612426035502965,0.3124075443786982,0.01664201183431953,0.09911242603550298,104.0
0.0,0.027389489799799112,1.0,0.09005546374419912,0.1420469284365047,0.008317016872393846,0.38126430847643217,46707.0
0.0,0.23442813856316275,1.0,0.018482569990160794,0.39259976876561026,0.004450244153241067,0.0411345622336303,3095.0
0.0,0.38666666666666666,1.0,0.06222222222222222,0.3933333333333333,0.042222222222222223,0.41777777777777775,30.0
0.0,0.06818181818181818,1.0,0.1714876033057851,0.8708677685950413,0.04132231404958678,0.5402892561983471,44.0
0.0,0.3,0.3,0.3,0.3,0.3,0.3,
0.0,0.5555555555555555,1.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,0.3333333333333333,3.0
0.0,0.5361577794010227,1.0,0.023831263696128563,0.27684441197954707,0.01077428780131483,0.1418005843681519,148.0
0.0,0.07936507936507936,1.0,0.13378684807256236,0.48752834467120176,0.10657596371882086,0.3514739229024943,21.0
0.0,0.062222222222222213,1.0,0.060000000000000005,0.4311111111111111,0.03777777777777778,0.2822222222222222,30.0
0.0,0.03306420607458669,1.0,0.05401768550557478,0.32429834678969627,0.019992310649750093,0.38465974625144167,102.0
0.0,0.2,1.0,0.2,0.43999999999999995,0.2,0.43999999999999995,5.0
0.0,0.1111111111111111,1.0,0.1358024691358025,0.6296296296296295,0.1111111111111111,0.20987654320987653,9.0
0.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0
0.0,0.1358024691358025,1.0,0.2592592592592593,0.48148148148148145,0.1358024691358025,0.1851851851851852,9.0
0.0,0.09695290858725762,1.0,0.1080332409972299,0.3961218836565097,0.08033240997229917,0.39058171745152354,19.0
1.0,0.09550766983199417,1.0,0.2878013148283418,0.36340394448502555,0.20370708546384225,0.0754200146092038,148.0
0.0,0.06666666666666667,1.0,0.11999999999999998,0.6533333333333334,0.08444444444444445,0.09333333333333332,15.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.20840269520412208,1.0,0.016630994847403883,0.21369797859690845,0.0037151539172942255,0.06759677632448144,435.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.15429773495972396,1.0,0.02133659617252815,0.09190848194281594,0.01490573151338767,0.13462539250936129,5066.0
0.0,0.014227640780588371,1.0,0.017854895579660385,0.15901511176267266,0.0018450279550805227,0.01235587328992697,2019.0
0.0,0.03993690914917481,1.0,0.019938110879666716,0.6437923609998397,0.0031052715910911723,0.04040338086845056,3160.0
0.0,0.048828125,1.0,0.08203125,0.771484375,0.04296875,0.19140625,32.0
0.0,0.05952852054949403,1.0,0.05172706201594211,0.8842218327774323,0.04336028040024874,0.10498049635366612,133.0
0.0,0.03229668032519447,1.0,0.014118585150805326,0.14812394178116445,0.0018559805716289231,0.051941067656250235,2211.0
0.0,0.029877045970710316,1.0,0.02055760043856214,0.8012765290938992,0.006500117472002506,0.0337927793875793,226.0
0.0,0.36051996041750417,1.0,0.029707023771770633,0.142833203053325,0.008363021972951964,0.015352535581291016,971.0
0.0,0.07479224376731301,1.0,0.08033240997229917,0.07479224376731301,0.05817174515235456,0.34072022160664817,19.0
0.0,0.13999999999999999,1.0,0.24,0.41999999999999993,0.12000000000000002,0.82,10.0
0.0,0.08650519031141869,1.0,0.25259515570934254,0.301038062283737,0.10034602076124569,0.07958477508650519,17.0
0.0,0.21672231093046887,1.0,0.2384961532878501,1.0,0.05704746697633909,0.3131078530991435,83.0
0.0,0.08084036121751628,1.0,0.028325968884809035,0.06257306790639926,0.0013915642337280357,0.22768180969551094,13133.0
0.0,0.01657251646328142,1.0,0.03798258481320808,0.3093224306357479,0.011766174588808088,0.17149901688461658,179.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.05859375,1.0,0.044921875,0.1796875,0.037109375,0.044921875,32.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.3,0.3,0.3,0.3,0.3,0.3,
0.0,0.6347830851566901,1.0,0.03644807825396088,0.796229922626698,0.007816740379159755,0.15760179689339454,1587.0
0.0,0.032004935090849736,1.0,0.01203907610064324,0.032256070920225505,0.0012832226078936329,0.24793216285997424,20322.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0
0.0,0.325307250192235,1.0,0.0146489593243754,0.9643941664820341,0.005421678895854239,0.08005447744659777,554.0
1.0,0.566039584558103,1.0,0.04753506340807928,0.16934716273340614,0.027490831723635954,0.02455138433974413,378.0
0.0,0.12000000000000002,1.0,0.24000000000000005,0.32,0.1,0.32,10.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.18,1.0,0.45999999999999996,1.0,0.16,0.26,10.0
0.0,0.5694444444444444,1.0,0.08506944444444446,0.45833333333333326,0.0234375,0.3984375,48.0
0.0,0.08979206049149338,1.0,0.08695652173913043,0.9574669187145557,0.07750472589792061,0.20604914933837423,46.0
0.0,0.5,1.0,0.5,1.0,0.5,1.0,2.0
1.0,0.13079833984375,1.0,0.022523193359375,0.563096923828125,0.002692871093749997,0.036712646484374986,1280.0
0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,3.0
0.0,0.06319341715976332,1.0,0.6890370747041421,0.6988142566568049,0.1016087278106509,0.6870030510355029,416.0
0.0,0.10743801652892562,1.0,0.10743801652892562,0.4545454545454545,0.09090909090909091,0.12396694214876035,11.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5,1.0,0.5,1.0,0.5,1.0,2.0
0.0,0.5555555555555555,1.0,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.5555555555555555,3.0
0.0,0.375,1.0,0.375,0.375,0.25,1.0,4.0
0.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0
0.0,0.008587286325034537,1.0,0.02865799235716087,0.14202425563000545,0.00074462262120046,0.11215245984437784,51421.0
0.0,0.8579881656804733,1.0,1.0,0.8579881656804733,0.8579881656804733,1.0,13.0
0.0,0.3,0.3,0.3,0.3,0.3,0.3,
0.0,0.125,1.0,0.1388888888888889,0.8472222222222222,0.09722222222222221,0.22222222222222224,12.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.1875,1.0,0.28125,0.625,0.21875,0.5,8.0
0.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0
0.0,0.1288888888888889,1.0,0.1111111111111111,0.8755555555555555,0.10222222222222221,0.4222222222222222,15.0
0.0,0.14792899408284024,1.0,0.3372781065088758,0.621301775147929,0.08875739644970414,0.8579881656804733,13.0
0.0,0.04786371011357491,1.0,0.16252028123309895,0.6530557057869119,0.01946998377501352,0.4442942130881558,86.0
0.0,0.18367346938775508,1.0,0.14285714285714285,0.22448979591836732,0.18367346938775508,0.18367346938775508,7.0
0.0,0.42330242214532865,1.0,0.015565397923875434,0.2097332179930796,0.002283737024221454,0.060653979238754305,1700.0
0.0,0.30855716681780604,1.0,0.04125576804243674,0.5313083324639473,0.005160782929001916,0.2568857787158232,1765.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.6229148719555173,1.0,0.016563552353355788,0.5716187641945336,0.005521184117785261,0.029602944631529488,226.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.06807483881175586,1.0,0.025574761898483272,0.803673377899081,0.0055685209357928,0.006755182855811787,477.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.11153045918614213,1.0,0.03249947581490622,0.25168948887921166,0.01214496540378381,0.08653086240544505,249.0
0.0,0.022712510882934172,1.0,0.017702906261660288,0.542674921573776,0.00761459902433631,0.0675501996932049,538.0
0.0,0.375,1.0,0.375,1.0,0.375,0.25,4.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.20987654320987653,1.0,1.0,1.0,0.16049382716049382,1.0,9.0
0.0,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.5555555555555555,3.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.01778561128024355,1.0,0.02515622496394809,0.13411312289697166,0.018106072744752445,0.03829514500881269,79.0
0.0,0.1111111111111111,1.0,0.16049382716049382,0.5555555555555556,0.1358024691358025,0.654320987654321,9.0
0.0,0.22448979591836732,1.0,0.18367346938775508,1.0,0.14285714285714285,0.14285714285714285,7.0
0.0,0.21875,1.0,0.78125,0.78125,0.40625,0.78125,8.0
0.0,0.018271604938271603,1.0,0.044197530864197525,0.15975308641975308,0.0162962962962963,0.9780246913580247,90.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.04028541697636392,1.0,0.0361655588353968,0.6339272441546857,0.024952749049671902,0.08029476098451867,217.0
0.0,0.2,1.0,0.43999999999999995,0.68,0.27999999999999997,0.43999999999999995,5.0
0.0,0.7670368875958292,1.0,0.023561766017541255,0.2617543375310582,0.006020514345176154,0.043290365053409496,434.0
0.0,0.1689750692520776,1.0,0.06371191135734072,0.21052631578947367,0.05263157894736842,0.22437673130193903,19.0
0.0,0.18367346938775508,1.0,0.22448979591836732,0.5918367346938777,0.22448979591836732,0.26530612244897955,7.0
0.0,0.5,1.0,0.5,0.5,0.5,0.5,2.0
0.0,0.13265306122448978,1.0,0.09183673469387754,0.7551020408163265,0.08163265306122448,0.22448979591836732,14.0
0.0,0.3333333333333333,1.0,0.7222222222222223,0.2222222222222222,0.16666666666666666,0.49999999999999994,6.0
0.0,0.07080479267442445,1.0,0.05372711656088953,0.9424850318768911,0.008704152261570198,0.09000999072802938,373.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2231404958677686,1.0,0.43801652892561976,0.48760330578512395,0.09090909090909091,0.6859504132231405,11.0
0.0,0.45198618111297867,1.0,0.01942783109473307,0.17058627219709152,0.0019167663411152579,0.07568201644700434,2429.0
0.0,0.08875739644970414,1.0,0.08875739644970414,0.14792899408284022,0.08875739644970414,0.1952662721893491,13.0
0.0,0.016779513888888885,1.0,0.12821180555555556,0.9588541666666667,0.015598958333333331,0.6992187500000001,480.0
0.0,0.0815084027364664,1.0,0.2973676383105294,0.9818513905413445,0.022117601130279593,0.8010020077334922,656.0
0.0,0.21893491124260356,1.0,0.12426035502958578,0.8579881656804733,0.11242603550295857,0.5029585798816568,13.0
0.0,0.027266435986159167,1.0,0.10006920415224911,0.54159169550173,0.018685121107266434,0.06048442906574394,85.0
0.0,0.5,1.0,0.5,0.5,0.5,0.5,2.0
0.0,0.27777777777777773,1.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.38888888888888884,6.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.012694525389050778,1.0,0.014926529853059704,0.28684744869489737,0.005471510943021885,0.07937565875131751,508.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.04326185488067601,1.0,0.024112855605976043,0.13101506952364775,0.024420231826380975,0.2617146739789852,609.0
0.0,0.07984556716269152,1.0,0.0490929565722938,0.1451286897519328,0.00277562104760929,0.32371190357514046,54987.0
0.0,0.5,1.0,0.5,0.5,0.5,0.5,2.0
0.0,0.04285967528974522,1.0,0.03190712259768204,0.8379826030612744,0.002382451464619297,0.1836932735097071,1144.0
0.0,0.014707834423334433,1.0,0.013631935415009023,0.07454054998156377,0.0055914145432669005,0.11050631683129886,1135.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.03793110204081633,1.0,0.02188930612244898,0.6985182040816326,0.003402448979591834,0.15578514285714284,875.0
0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,3.0
0.0,0.0309550589270869,1.0,0.02401095408088415,0.7547068316299085,0.00934031003961074,0.36525013448090365,143.0
0.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.05902777777777777,1.0,0.1111111111111111,0.2743055555555555,0.05902777777777777,0.42708333333333326,24.0
0.0,0.5621557213654574,1.0,0.34058292048723826,1.0,0.06960528898670959,0.6034777013096185,1549.0
0.0,0.12000000000000002,1.0,0.13999999999999999,0.41999999999999993,0.12000000000000002,0.32,10.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2083333333333333,1.0,0.12499999999999999,0.5833333333333334,0.08333333333333333,0.7222222222222223,12.0
0.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0
1.0,0.06838893917168627,1.0,0.16867841203458067,0.7398138322773945,0.05453559501888206,0.23821822040510593,716.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.25,1.0,0.625,0.375,0.25,0.625,4.0
1.0,0.048455490191590164,1.0,0.2901570097675346,0.8958835416877856,0.000550588766190662,0.8661174131565782,2212.0
0.0,0.04593782972161351,1.0,0.03976949922895869,0.5534859183507832,0.011809106403701,0.038511484457430405,222.0
0.0,0.047428418370970796,1.0,0.02357172625134674,0.34026892905034484,0.0025219051465862736,0.09722128327062082,1081.0
0.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0
0.0,0.45978008149108734,1.0,0.1296721173103337,0.46530490097528415,0.006637456741430774,0.18235740978046514,361.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.6218112244897959,1.0,0.029974489795918362,0.11383928571428571,0.02168367346938776,0.13839285714285715,56.0
0.0,0.6260953134716492,1.0,0.04550850811238623,0.47707614901916445,0.010684606252473288,0.19837186952343266,133.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2222222222222222,1.0,0.2222222222222222,0.7222222222222223,0.2222222222222222,1.0,6.0
0.0,0.5,1.0,0.5,1.0,0.5,1.0,2.0
0.0,0.05371900826446281,1.0,1.0,0.268595041322314,0.268595041322314,0.6033057851239669,22.0
1.0,0.044686515193166555,1.0,0.23945099820319438,0.38424372811263696,0.09214035003844603,0.36572491743060753,2505.0
0.0,0.06696013392026785,1.0,0.05245210490420981,0.953499906999814,0.006262012524025047,0.72998945997892,254.0
0.0,0.44367832776890703,1.0,0.028015677166497315,0.3655828131804326,0.0074756858760342566,0.14748149223399623,166.0
0.0,0.008416538225549514,1.0,0.06284325493991001,0.48607980875576107,0.004492958961672683,0.17388732715312868,6318.0
0.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0
0.0,0.5526627218934914,1.0,0.051360946745562124,0.645207100591716,0.02106508875739645,0.21893491124260356,65.0
0.0,0.8523963924141242,1.0,0.015133325463819909,0.06569704215129056,0.0028669307139574203,0.9563317351523631,1262.0
0.0,0.08428720083246617,1.0,0.1987513007284079,0.3652445369406868,0.04266389177939646,0.5192507804370448,31.0
0.0,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.5555555555555555,3.0
1.0,0.06873142590758115,1.0,0.05830079832177612,0.9923955480449856,0.025085950702173534,0.490006409882874,262.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.1605555555555556,1.0,0.06944444444444443,0.5811111111111111,0.021666666666666664,0.10611111111111109,60.0
0.0,0.2592592592592593,1.0,0.16049382716049382,1.0,0.1111111111111111,0.20987654320987653,9.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.25,1.0,0.25,0.375,0.25,1.0,4.0
0.0,0.014908828543844545,1.0,0.011851195282787984,0.09553569451098648,0.00121444102699152,0.020912024807517558,40198.0
0.0,0.22448979591836732,1.0,0.18367346938775508,0.7551020408163265,0.14285714285714285,0.26530612244897955,7.0
0.0,0.25,1.0,0.25,0.5,0.375,1.0,4.0
0.0,0.6131687242798353,1.0,0.09739368998628259,0.14951989026063098,0.053497942386831275,0.10836762688614539,27.0
0.0,0.20833333333333334,1.0,0.12499999999999999,1.0,0.08333333333333333,0.2638888888888889,12.0
0.0,0.09090909090909091,1.0,0.10743801652892562,0.8347107438016529,0.09090909090909091,0.10743801652892562,11.0
0.0,0.9526781826099582,1.0,0.9761939323559297,0.9761939323559297,0.029467266656989406,0.9761939323559297,83.0
0.0,0.15625,1.0,0.140625,1.0,0.0625,1.0,16.0
0.0,0.06198347107438016,1.0,0.051652892561983466,0.15547520661157022,0.025826446280991736,0.19731404958677687,44.0
0.0,0.25,1.0,0.25,0.625,0.25,0.25,4.0
0.0,0.15625,1.0,0.15625,0.25,0.15625,0.34375,8.0
0.0,0.03785780240073869,1.0,0.04709141274238227,0.8664204370575562,0.02185287780855648,0.19606032625423206,57.0
0.0,0.05284169412264853,1.0,0.033066744606228084,0.7430551865235412,0.006267270698267615,0.2429522265915612,776.0
0.0,0.5158267388588088,1.0,0.187838400666389,0.20345689296126618,0.062473969179508544,0.5281132861307788,98.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5537190082644629,1.0,1.0,1.0,0.14049586776859505,0.35537190082644626,11.0
0.0,0.085,1.0,0.085,0.255,0.05500000000000001,0.6050000000000001,20.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0210727969348659,1.0,0.05648038049940547,0.6142819394900252,0.02179944510503369,0.16858237547892715,174.0
0.0,0.18367346938775508,1.0,0.26530612244897955,0.26530612244897955,0.18367346938775508,0.38775510204081626,7.0
0.0,0.09724444444444444,1.0,0.3962666666666666,0.9736888888888889,0.05280000000000001,0.07662222222222223,75.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.3333333333333333,1.0,0.5555555555555555,1.0,0.5555555555555555,0.5555555555555555,3.0
0.0,0.1358024691358025,1.0,0.1358024691358025,0.802469135802469,0.1111111111111111,0.1851851851851852,9.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.06476002629848783,1.0,0.07166337935568705,0.7876397107166336,0.01775147928994083,0.5210387902695595,78.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.20746666666666666,1.0,0.036444444444444446,0.22702222222222224,0.019377777777777782,0.1527111111111111,75.0
0.0,0.05902777777777777,1.0,0.0625,0.08333333333333333,0.05902777777777777,0.19444444444444445,24.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.10058286074354127,1.0,0.060143614786809484,0.08731752783028775,0.006268378491913465,0.09785890569208149,552.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.05116124567474048,1.0,0.40745743944636675,0.5115737024221454,0.04189342560553632,0.02102145328719723,425.0
0.0,0.03928656361474435,1.0,0.22266349583828776,0.22687277051129612,0.01127229488703924,0.9931272294887039,290.0
0.0,0.07936507936507937,1.0,0.07936507936507937,0.2154195011337868,0.047619047619047616,0.1609977324263038,21.0
0.0,0.39985715743291494,1.0,0.11519232731353944,1.0,0.013774104683195593,0.011733496581981431,99.0
0.0,0.03129251700680272,1.0,0.058140589569160996,0.4156916099773243,0.015328798185941043,0.058140589569160996,105.0
0.0,0.25,1.0,0.25,0.625,0.25,0.375,4.0
0.0,0.10222222222222221,1.0,0.25530864197530867,0.6128395061728394,0.02617283950617284,0.2691358024691358,45.0
0.0,0.01897980728195683,1.0,0.07594169043822016,0.3301588014644774,0.009815592641674715,0.3603917252532512,211.0
0.0,0.1677439212065251,1.0,0.3179439827639274,1.0,0.029855340104647583,0.04770698676515851,57.0
0.0,0.2959183673469387,1.0,0.36734693877551017,0.5102040816326531,0.2857142857142857,0.5612244897959184,14.0
0.0,0.04888888888888889,1.0,0.07555555555555557,0.6022222222222222,0.035555555555555556,0.08888888888888888,30.0
0.0,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.3333333333333333,3.0
0.0,0.32,1.0,0.16,0.68,0.12000000000000002,0.4,10.0
0.0,0.5555555555555555,1.0,0.5555555555555555,0.5555555555555555,0.3333333333333333,1.0,3.0
0.0,1.0,1.0,1.0,1.0,1.0,0.45999999999999996,10.0
0.0,0.48148148148148145,1.0,0.1358024691358025,0.14814814814814817,0.1111111111111111,0.16049382716049382,9.0
0.0,0.03648915187376726,1.0,0.08949704142011836,1.0,0.01331360946745562,0.3389217619986851,156.0
0.0,0.011344013469513905,1.0,0.02333490860999503,0.33408069130087903,0.002726112097406005,0.12133209108093919,2984.0
0.0,0.033429609082330065,1.0,0.28932769023992677,0.8918470645428809,0.03167090851897395,0.46391089250478995,374.0
0.0,0.21431660899653981,1.0,0.02249134948096886,0.9280925605536332,0.01967993079584775,0.044333910034602075,136.0
0.0,0.06077464118064205,1.0,0.017732074600621865,0.48658822099868654,0.0017867009600955179,0.08924064281659683,11303.0
1.0,0.17774104683195593,1.0,1.0,1.0,0.00606060606060606,0.2030119375573921,165.0
0.0,0.03825141021562526,1.0,0.013666870989517462,0.150636633793965,0.005419883458384092,0.5169106384959768,1795.0
0.0,0.019196493791088384,1.0,0.10825420014609202,0.9271877282688095,0.02574141709276844,0.7689408327246167,185.0
0.0,0.20816326530612242,1.0,0.03111111111111111,0.8207709750566894,0.013333333333333334,0.014421768707482992,105.0
0.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0
0.0,0.0691609977324263,1.0,0.32199546485260777,1.0,0.060090702947845805,0.780045351473923,42.0
0.0,0.1167093220859524,1.0,0.04114657767039988,0.12594254826887247,0.0013574660633484152,0.014220020065109234,2210.0
0.0,0.2,1.0,0.2,0.43999999999999995,0.2,0.27999999999999997,5.0
0.0,0.08163265306122448,1.0,0.09183673469387754,0.1020408163265306,0.08163265306122448,0.13265306122448978,14.0
0.0,0.5,1.0,0.5,0.5,0.5,0.5,2.0
0.0,0.623739417530607,1.0,0.06034737477678858,0.31897714572012176,0.029483177245924388,0.06609627317223572,558.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.43999999999999995,1.0,0.27999999999999997,0.43999999999999995,0.27999999999999997,0.43999999999999995,5.0
0.0,0.00951404340177833,1.0,0.011974141860531673,0.05977499636991537,0.0011366303161300928,0.046874694445155365,15763.0
0.0,0.016833715734814635,1.0,0.028436179205409976,0.4456708127037798,0.0033281004709576137,0.018939741577104215,455.0
0.0,0.9521861986912552,1.0,0.028703152885187388,0.1405041641879833,0.008700178465199286,0.9639351576442594,164.0
0.0,0.036111111111111115,1.0,0.06722222222222222,0.845,0.01888888888888889,0.06388888888888888,60.0
0.0,0.0646,1.0,0.5882,0.4902,0.42719999999999997,0.4986,100.0
1.0,0.0943287037037037,1.0,0.21537422839506176,0.7973786865569273,0.03897676611796982,1.0,432.0
0.0,0.014206904043264718,1.0,0.0558266928406825,0.49772270544145375,0.004197670719500935,0.028607785476524858,359.0
0.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.125,1.0,0.15625,0.25,0.125,0.125,8.0
0.0,0.5,1.0,0.5,1.0,0.5,1.0,2.0
0.0,0.6343490304709141,1.0,0.06925207756232687,0.26315789473684204,0.06371191135734072,0.1966759002770083,19.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.0,0.25,1.0,0.375,1.0,0.25,0.625,4.0
0.0,0.26470588235294124,1.0,0.06747404844290657,0.9710207612456747,0.02768166089965398,0.3693771626297578,68.0
0.0,0.125,1.0,0.125,0.2916666666666667,0.09722222222222221,0.3888888888888889,12.0
0.0,0.25,1.0,0.25,0.625,0.25,0.25,4.0
0.0,0.04666666666666666,1.0,0.07555555555555558,0.3311111111111111,0.042222222222222223,0.1,30.0
0.0,0.04592592592592593,1.0,0.09037037037037036,0.8330864197530864,0.024197530864197535,0.37876543209876545,45.0
0.0,0.04140296352856164,1.0,0.012525545513770315,0.14195364203752775,0.0019249511902982347,0.08512027870992599,3137.0
0.0,1.0,1.0,0.10222222222222221,0.15555555555555556,0.09333333333333332,0.12000000000000002,15.0
0.0,0.15976331360946744,1.0,0.15976331360946744,0.1952662721893491,0.08875739644970414,0.20710059171597633,13.0
0.0,0.07849413199207436,1.0,0.1510440481633897,0.46989788142051525,0.014174668495656148,0.3052888279225727,81.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.053031095156907675,1.0,0.01866929844424317,0.040759164047098936,0.0008416804304970964,0.5641678765517609,10960.0
0.0,0.05285318559556787,1.0,0.5027146814404432,1.0,0.3830470914127424,0.2449861495844875,95.0
0.0,0.4675054018114025,1.0,0.02203482847941963,0.08841478525406639,0.0009239113758061311,0.17251758219347899,9595.0
0.0,0.06994328922495273,1.0,0.08128544423440452,0.23629489603024573,0.06616257088846879,0.4933837429111531,23.0
0.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,3.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,0.7489612188365652,1.0,0.01454293628808864,1.0,76.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.14285714285714285,1.0,0.4285714285714285,0.5918367346938777,0.4285714285714285,0.7551020408163265,7.0
0.0,0.25,1.0,0.375,0.625,0.25,1.0,4.0
0.0,0.01582485062910441,1.0,0.029223645017865625,0.52329665091004,0.02471152011531834,0.15671134346898286,2658.0
0.0,0.9172729091840229,1.0,0.016113332587188695,0.08126871720779114,0.004907596769872036,0.9565133339438152,543.0
0.0,0.04827067464349635,1.0,0.011780080160055478,0.0626849610193613,0.0012572029441055056,0.21899470308517816,8015.0
0.0,0.26600550964187325,1.0,0.07774104683195592,0.8350045913682278,0.01263544536271809,0.270119375573921,330.0
0.0,0.04468381003529458,1.0,0.02185003582868104,0.2770526273624305,0.0009578645809379545,0.10702170936189341,8210.0
0.0,0.03800453514739229,1.0,0.0819047619047619,0.9261678004535148,0.018775510204081632,0.33968253968253964,105.0
0.0,0.14285714285714285,1.0,0.1530612244897959,0.4591836734693877,0.14285714285714285,0.15306122448979592,14.0
0.0,0.14186851211072665,1.0,0.16262975778546715,0.7923875432525951,0.0726643598615917,0.6401384083044983,17.0
0.0,0.6185631692444974,1.0,0.021304283164782865,0.28413844066032123,0.002960477394408091,0.07107934265318261,656.0
0.0,0.25,1.0,0.25,1.0,0.25,0.375,4.0
0.0,0.08163265306122448,1.0,0.1020408163265306,0.2755102040816327,0.07142857142857142,0.35714285714285715,14.0
0.0,0.012122290307415498,1.0,0.004102604079000115,0.13189934172377307,0.0004901524219430634,0.005287157244424488,2143.0
0.0,0.5588906279853376,1.0,0.021840492660577155,0.30540501897330324,0.007924628094154146,0.19087813685831453,889.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.05279999999999999,1.0,0.09760000000000002,0.184,0.046400000000000004,0.0432,25.0
0.0,0.25,1.0,0.375,0.625,0.25,0.25,4.0
